id,brand,name,variant,price,category_path,category_name,image_url
642c17552508c17c5c515d5a,Hacendado,Dátil en rama,Caja 400 g,3.45,Aperitivos > Frutos Secos > Frutas Deshidratadas,Frutas Deshidratadas,https://a2.soysuper.com/b27c3e5dc460a9d6ad33a4bf1219bc6b.110.110.0.min.wmark.7d765d6c.jpg
633d5ca0d79187077b4959bb,Hacendado,"Sandwich pollo, mayonesa y queso",1 u - 185 g,1.85,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a2.soysuper.com/b999d0a20f7f50ebe8911aea6fb96eb8.110.110.0.min.wmark.e2a23c3c.jpg
5932bb0198ec911ead55f221,Hacendado,Salmorejo 100 % natural fresco,Botella 1 l,3,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a2.soysuper.com/8bb08ebf27155f1a6923e939cf7848ed.110.110.0.min.wmark.14316891.jpg
6110e0b7d79187051b3a1c56,Hacendado,Escalivada,Bandeja 290 g,2.9,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a2.soysuper.com/1fb97c5f6202edbd92fb6ab308b15764.110.110.0.min.wmark.6128403c.jpg
5b4da375722d6a2013287431,Hacendado,Pollo desmenuzado congelado,Paquete 300 g,4.2,Congelados > Platos Preparados > Carne y Pollo,Carne y Pollo,https://a0.soysuper.com/2f8326fdb00916bb0d8f259676fb1537.110.110.0.min.wmark.2b942153.jpg
5c4824b02508c11cdf541610,Hacendado,Aceituna manzanilla con hueso (calibre pequeño),Tarro 430 g escurrido 250 g,1.4,Aperitivos > Aceitunas > Verdes,Verdes,https://a0.soysuper.com/f2896ecc8489651b7c7a349f318aff05.110.110.0.min.wmark.060daaca.jpg
5a05941e2508c1134b7d8158,Hacendado,Fideos orientales de soja deshidratados Yakisoba,Bote 80 g,1,"Pasta, Arroz y Legumbres > Pasta > Oriental",Oriental,https://a0.soysuper.com/2d35c88861af3450d2833423fb299da4.110.110.0.min.wmark.73e839ce.jpg
591c20221452a0196c3baf1d,Hacendado,Bicarbonato sódico,Bote 300 g,1.1,"Conservas, Sopas, Aceites y Condimentos > Especias > Bicarbonato sódico",Bicarbonato sódico,https://a2.soysuper.com/e91dd6868a1e2521d182a51030bd860a.110.110.0.min.wmark.48e76d49.jpg
633bda680932f76fb95a8806,Hacendado,Bebida avena calcio,Brick pack 6 x 1 l - 6 l,7.2,"Lácteos y Huevos > Leche > Soja, Avena, Arroz,..","Soja, Avena, Arroz,..",https://a0.soysuper.com/2f10fc161ec7ed5031bbc1d9be34643b.110.110.0.min.wmark.adbdbaf7.jpg
61e12a9a53c97b3d26027f21,Hacendado,Pastas lagartos sabor limon,Paquete 500 g,1.85,Cereales y Galletas > Galletas > Surtidas,Surtidas,https://a1.soysuper.com/1e9104d57905daa3f52daa8a84a37b4f.110.110.0.min.wmark.a57b1a84.jpg
60055d5b0932f7710a72500f,Hacendado,Bonito norte migas en aceite oliva (abre facil solapin),Unidad 240 g,2.9,"Conservas, Sopas, Aceites y Condimentos > Conservas de Pescado > Bonito del Norte",Bonito del Norte,https://a1.soysuper.com/7038275f866edbf8d7e863e85facbfd6.110.110.0.min.wmark.394bb51c.jpg
51dc67f0edb8723314000027,Hacendado,Helado pastel de queso con mermelada fresa,Bote 500 ml,3.01,Congelados > Helados > Tarrina,Tarrina,https://a1.soysuper.com/c3dcfa79e1b3673ef9b1f05d0c136e45.110.110.0.min.wmark.c15a8e32.jpg
59fca5082508c16957210131,Hacendado,Salsa de trufas,Tarro 80 g,3.1,"Conservas, Sopas, Aceites y Condimentos > Salsas > Salsa de Trufa",Salsa de Trufa,https://a2.soysuper.com/6dcce7c066fd4c187c3a5c10c279a47a.110.110.0.min.wmark.88284f61.jpg
650aba95d7918742fd253ca6,Hacendado,"Pan baguette ajo (relleno de mantequilla, ajo y finas hierbas)",U - 160 g,1.45,"Panadería, Pastelería y Repostería > Pan > Pan Tostado",Pan Tostado,https://a2.soysuper.com/080e8a5bc1acf6dfba22f7c338a2a1bf.110.110.0.min.wmark.03f568f7.jpg
5c5918fe1452a0099847f6c3,Hacendado,Queso fresco tradicional servilleta,Tarrina 250 g,2.4,Frescos y Charcutería > Queso > Fresco y para Ensaladas,Fresco y para Ensaladas,https://a0.soysuper.com/88f8d6d4c09f412091c6c8a5353df4b2.110.110.0.min.wmark.0735896f.jpg
645253ec0932f7722c5f3202,Hacendado,Queso murcia al vino,220 g,4.35,Frescos y Charcutería > Queso > De Cabra y de Oveja,De Cabra y de Oveja,https://a2.soysuper.com/80b424a1c2d3579c6b866200ec3f2a09.110.110.0.min.wmark.0fb76fd5.jpg
618eec88722d6a6c8d28f878,Hacendado,Queso curado mezcla,1.63 kg aprox,18.06,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a0.soysuper.com/0fa5323baa8f31e38efc73e98799f404.110.110.0.min.wmark.87d3821a.jpg
58aa377ad11520549b7684ca,Hacendado,YOGUR VAINILLA,PACK 4 X 125 g - 500 g,0.85,Lácteos y Huevos > Yogur > Sabores,Sabores,https://a0.soysuper.com/1bbdacd7a2968341e3bef7c399ce213c.110.110.0.min.wmark.f2fdaaea.jpg
5012edfba1320a5723000111,Hacendado,Yogur liquido naranja papaya,Botella 1 kg,1.75,Lácteos y Huevos > Yogur > Líquido,Líquido,https://a2.soysuper.com/eb03de84d1da3ed06cb23d7dd9ee2920.110.110.0.min.wmark.41935cf7.jpg
624d4fbae6ed40740c667ee5,Hacendado,Cacao soluble,Caja 108 g (6 sobres),1.2,"Cafés, Cacaos e Infusiones > Cacao > Soluble",Soluble,https://a1.soysuper.com/54ee0ea41a8caca647fccc349132cfee.110.110.0.min.wmark.54f02798.jpg
62dd36b0722d6a1895712939,Hacendado,Queso tierno de cabra,350 g aprox,5.26,Frescos y Charcutería > Queso > De Cabra y de Oveja,De Cabra y de Oveja,https://a0.soysuper.com/b17eafb551946b148475f0b4daea1af9.110.110.0.min.wmark.ac322660.jpg
64a014c6722d6a30a554b464,Hacendado,Queso cabra rulo precortado,Paquete 200 g,2.85,Frescos y Charcutería > Queso > De Cabra y de Oveja,De Cabra y de Oveja,https://a2.soysuper.com/805a546f354c42db2e2d30ea6921835f.110.110.0.min.wmark.e3610293.jpg
5895f0f21452a059a6163521,Hacendado,Bifidus cremoso sin trozos limon,Pack 4 x 125 g - 500 g,1.35,Lácteos y Huevos > Yogur > Con Bífidus,Con Bífidus,https://a2.soysuper.com/d3aa12bdfd013541b8c03ed9809113cc.110.110.0.min.wmark.c68f595d.jpg
618eec882508c167567b70db,Hacendado,Queso viejo de oveja,380 g aprox,5.59,Frescos y Charcutería > Queso > De Cabra y de Oveja,De Cabra y de Oveja,https://a0.soysuper.com/1f08719eced040492e7391bad6f13fc9.110.110.0.min.wmark.4fdf3728.jpg
6509516de93cdf7f9b207b5d,Hacendado,Mojo verde,Tarro 200 g,1.9,"Conservas, Sopas, Aceites y Condimentos > Salsas > Mojo Canario",Mojo Canario,https://a0.soysuper.com/d10bc1b6b1facbc80484314970025bc5.110.110.0.min.wmark.9e1aee56.jpg
607d792c2508c122e820a133,Hacendado,Pan hamburguesa 100% integral,300 g (paquete 4 u),1.25,"Panadería, Pastelería y Repostería > Pan > Pan Burger y Panecillos",Pan Burger y Panecillos,https://a2.soysuper.com/5f7b3341b8d29f9a6bcdb6db98fadf6c.110.110.0.min.wmark.944286a2.jpg
618eec8853c97b37ea288558,Hacendado,Queso tierno mezcla cortado en cuñitas,325 g aprox,3.82,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a2.soysuper.com/660cee35c511086763b23a3f6fe3d62c.110.110.0.min.wmark.3895cd92.jpg
55b7913d53c97b4b9d241d0f,Hacendado,Panecillo rustico redondo (venta por unidades),1 u 60 g,0.4,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",Pan Fresco,https://a2.soysuper.com/dd18780366616ad7c41a73a3c0c9e2ab.110.110.0.min.wmark.8013f635.jpg
59dc3dbe2508c14c0a0da0d1,Hacendado,Pan barra matalahuva,1 u 130 g,0.53,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",Pan Fresco,https://a1.soysuper.com/5ea7802addfcb60a6d4c3a37c1e3af6f.110.110.0.min.wmark.a5a19423.jpg
6427daaf98ec916599502a47,Hacendado,Queso añejo oveja fuerte,Unidad 750 gr,13.72,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",
587e084453c97b732d42ea63,Hacendado,Aperitivo corteza trigo sabor jamon,Paquete 100 g,1.05,Aperitivos > Snacks > Cortezas y Torreznos,Cortezas y Torreznos,https://a2.soysuper.com/5afb28179e8b7233b17afa5f8e984933.110.110.0.min.wmark.cde66f55.jpg
603d948553c97b0e0065d723,Hacendado,Queso fresco de cabra y vaca,Tarrina 350 g,3.65,Frescos y Charcutería > Queso > Fresco y para Ensaladas,Fresco y para Ensaladas,https://a2.soysuper.com/bf8092dfdbb41a7b18f401a7cfbe82c6.110.110.0.min.wmark.9a0f2754.jpg
642bd9990932f77fe30ce8b2,Hacendado,"Mendo fresco limpio (sin cabeza , sin flecos y sin visceras)",Unidad 400 gr,6.4,Frescos y Charcutería > Pescados y Mariscos > Pescado Blanco,Pescado Blanco,
618f48261452a0062b5ec1ef,Hacendado,Queso tierno tronchón mezcla,1.2 kg aprox,13.8,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a0.soysuper.com/45b506160306fbe9578fd2cb0ca48752.110.110.0.min.wmark.8dc548df.jpg
6299386ce93cdf015643e642,Hacendado,Pan rosca gallega,1 u - 500 g,1.6,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",Pan Fresco,https://a1.soysuper.com/904ba0a1505b1f9fd7e824cce195bf48.110.110.0.min.wmark.277286b2.jpg
63293aa90932f7398742b043,Hacendado,Gambon grande descongelado,Unidad 250 gr,3.24,Congelados > Pescados y Mariscos > Gambón congelado,Gambón congelado,
618eec881452a006281d65d9,Hacendado,Hoja de bacalao,Paquete 800 g aprox,15.92,Frescos y Charcutería > Pescados y Mariscos > Salazón,Salazón,https://a0.soysuper.com/5d62af8287df83dcd41ae43dff8f9afd.110.110.0.min.wmark.67f316dd.jpg
6329396a722d6a759f3003c6,Hacendado,Trucha a la espalda limpia fresca,Unidad 350 gr,4.9,Frescos y Charcutería > Pescados y Mariscos > Pescado Azul,Pescado Azul,
5ecbd4e51452a07b416e6a4a,Hacendado,Merluza congelada rodaja argentina para cocer *,Paquete 800 g,5.2,Congelados > Pescados y Mariscos > Merluza,Merluza,
640cc09298ec9120bf302152,Hacendado,Sepia sucia refrigerada,Unidad 450 gr,5.83,Frescos y Charcutería > Pescados y Mariscos > Cefalópodos,Cefalópodos,
580ba58698ec9159de38c25f,Hacendado,Velas de cumpleaños,Paquete 1 ud,1.05,Bazar y Casa > Decoración > Velas,Velas,https://a0.soysuper.com/e2986088fc6d799370d16801f7a8dc10.110.110.0.min.wmark.eb450fb0.jpg
53bbc9364ae49cca0f00a27a,Hacendado,Bifidus desnatado fibras trozos cereales y muesli,Pack 4 x 125 g - 500 g,1.35,Lácteos y Huevos > Yogur > Con Bífidus,Con Bífidus,https://a2.soysuper.com/bc60c7db6df83e227068148773a74f0a.110.110.0.min.wmark.cb69a663.jpg
5d14bc990932f736be6ab0aa,Hacendado,Refresco de limón con gas zero,Lata 33 cl,0.42,Bebidas > Refresco > Limón,Limón,https://a1.soysuper.com/dcc5cd6ddd7532b8dcbc6cd2d1865f42.110.110.0.min.wmark.c25f5e6e.jpg
6514892de6ed4001f877bf39,Hacendado,Almeja japonesa fresca,Bandeja 500 g,10.35,Frescos y Charcutería > Pescados y Mariscos > Mariscos,Mariscos,https://a0.soysuper.com/a430c8d78d88b41dfb2d39307d5ddc58.110.110.0.min.wmark.84e34668.jpg
653b129598ec916b210b0d2a,Hacendado,Queso viejo mezcla trufa,Unidad 200 gr,4.47,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",
653f557b1452a006c784c77b,Hacendado,Queso añejo ibérico mezcla cortado en cuñitas,320 g aprox,5.44,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a0.soysuper.com/8a427cad13f43c444fefc1f81d6f9819.110.110.0.min.wmark.d6270a2a.jpg
5d14bc961452a004930e57c4,Hacendado,Refresco de naranja con gas zero,Lata 33 cl,0.42,Bebidas > Refresco > Naranja,Naranja,https://a0.soysuper.com/cc656fa60561a1066ac929d2024fe9d4.110.110.0.min.wmark.47554212.jpg
5d14bc961452a004930e57c6,Hacendado,Refresco de naranja con gas zero,"Pack 8 latas x 33 cl - 2,64 l",3.36,Bebidas > Refresco > Naranja,Naranja,https://a2.soysuper.com/de8785ea9d96bf3c894d705ef299e3b2.110.110.0.min.wmark.15a9bece.jpg
6587b47b2508c119fd2caed0,Hacendado,"Buey de mar cocido (entregas,viernes, sabados y visperas festivos)",Unidad 500 gr,8.25,Frescos y Charcutería > Pescados y Mariscos > Mariscos,Mariscos,
6587b47b0932f71ef16ca561,Hacendado,"Necoras cocidas (entregas viernes, sabados y visperas festivos)",Unidad 350 gr,5.99,Frescos y Charcutería > Pescados y Mariscos > Mariscos,Mariscos,
504a3096ef6546e448000006,Hacendado,Esparrago verde troceado congelado,Paquete de 300 g,2.55,"Congelados > Verduras, Hortalizas y Legumbres congeladas > Espárragos congelados",Espárragos congelados,https://a2.soysuper.com/614657dfd5d84b85f2eed41a6fa9a842.110.110.0.min.wmark.23221c83.jpg
58b1482c1452a05bb91a6314,Hacendado,Mousse chocolate,4 paquetes de 62.5 g,1.2,Lácteos y Huevos > Postres > Mousse,Mousse,https://a2.soysuper.com/1ad6c76caef5c94fb422d5aa35d74931.110.110.0.min.wmark.dfdf9b64.jpg
605e19ae2508c122e81446d8,Hacendado,Helado sandwich vainilla,Caja 8 u x 100 ml,2.6,Congelados > Helados > Sándwich,Sándwich,https://a1.soysuper.com/162b3c40960189d46c91fec383e8388b.110.110.0.min.wmark.a1e977c8.jpg
4fc9139acc75fa2a350109ec,Hacendado,Mantequilla sin sal,Tarrina 250 g,2.46,Lácteos y Huevos > Mantequilla > Sin sal,Sin sal,https://a0.soysuper.com/ea685d81ebe50835696498f20b5d4a57.110.110.0.min.wmark.c438b2a8.jpg
646db2e8d79187385c1ee961,Hacendado,Queso tierno vaca mini,1050 g,6,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a1.soysuper.com/5c75d8b333a732119c6ee26260c34cfd.110.110.0.min.wmark.a765c08b.jpg
65c5fbdfe93cdf69ac103fe0,Hacendado,Cola normal,Lata pack 12 x 330 ml - 3960 ml,3.84,Bebidas > Refresco > Cola,Cola,https://a0.soysuper.com/fb5fc273a80a85a3c6aae8c00fc57902.110.110.0.min.wmark.df58455a.jpg
65cba657d79187179019a850,Hacendado,Queso viejo ahumado de oveja,330 g aprox,5.9,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a1.soysuper.com/a180e33a486299ef5e4ed97db2e0b05f.110.110.0.min.wmark.edce5eca.jpg
65d79f770932f77cbb63730f,Hacendado,Queso semicurado mezcla cortado en cuñitas,340 g aprox,4.25,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a0.soysuper.com/857665a10db0e62c4509485c1a632dc8.110.110.0.min.wmark.358ebaa5.jpg
65d79f782508c13af031a6be,Hacendado,Queso tierno de vaca cortado en cuñitas,320 g aprox,2.56,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a2.soysuper.com/8acd67848f541100eda23b4c7ae7941f.110.110.0.min.wmark.6fa57aee.jpg
632825ed2508c1631d3ea66c,Hacendado,Pulpo cocido refrigerado *****novedad****,Unidad 350 gr,12.6,Frescos y Charcutería > Pescados y Mariscos > Cefalópodos,Cefalópodos,
5a97eedb98ec913dd446b54a,Hacendado,Helado palo bombon chocolate blanco,Pack 6 x 120 ml,3.2,Congelados > Helados > Bombón Helado,Bombón Helado,https://a1.soysuper.com/2ac9c7928a63a907d16fffca6f440536.110.110.0.min.wmark.66fc1dac.jpg
534e7907a452b1eb02000000,Hacendado,Aceite oliva sabor suave (tapon rojo),Garrafa 5 l,18.74,"Conservas, Sopas, Aceites y Condimentos > Aceite > De Oliva",De Oliva,https://a1.soysuper.com/7cf59cf8adfebdf1eebdcca4a4d0e053.110.110.0.min.wmark.3b9f7e2d.jpg
64e93993e93cdf59c30541e8,Hacendado,Helado stracciatella,"Tarrina 565 g,  950 ml",3.26,Congelados > Helados > Tarrina,Tarrina,https://a2.soysuper.com/26265b3f4d811e1e2900be65b80f018d.110.110.0.min.wmark.b40b6f6f.jpg
64544ae1e93cdf47696dd94c,Hacendado,Caracol cabrilla en salsa,Bandeja 500 g,5.4,"Conservas, Sopas, Aceites y Condimentos > Platos Preparados en Conserva > Caracoles",Caracoles,https://a1.soysuper.com/5b1a239e14108fcb405a122c9bde82dc.110.110.0.min.wmark.be115dbe.jpg
501335d00f8e48d05d0003d0,Hacendado,Granizado cebada,pack 6 u x 200 ml,3.15,Congelados > Helados > Granizado,Granizado,https://a2.soysuper.com/6a38133c04e24e91eff82f39b448a9aa.110.110.0.min.wmark.1f68f3e0.jpg
5012ee46459c33cc5d000139,Hacendado,Especias caracoles (tapón marron),Tarro 44 g,2,"Conservas, Sopas, Aceites y Condimentos > Especias > Sazonadores",Sazonadores,https://a0.soysuper.com/a9b13051643928851269c89f364ca424.110.110.0.min.wmark.6ede2f97.jpg
5a22801f98ec91287a1ce8b8,Hacendado,Cápsulas de café con leche compatible Dolce Gusto,Caja 16 ud,3.45,"Cafés, Cacaos e Infusiones > Café > Cápsulas",Cápsulas,https://a1.soysuper.com/91b57e123ac72ca7a6886c18dee8f228.110.110.0.min.wmark.e09fe811.jpg
5eea742a53c97b1abd436ab4,Hacendado,Merluza congelada colas argentina,Paquete 1000 g,5.25,Congelados > Pescados y Mariscos > Merluza,Merluza,https://a0.soysuper.com/667e76d59a2d6d308191c296edb529db.110.110.0.min.wmark.8fe24829.jpg
68469dbc2508c122f710b94e,Hacendado,Queso curado mezcla madurado en madera,260 g aprox,3.87,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a1.soysuper.com/563eb7110d7a375cc50ddf76f4b561e5.110.110.0.min.wmark.e374c359.jpg
6846af95722d6a0a490ac9b4,Hacendado,Queso viejo tostado mezcla,1.54 kg aprox,20.67,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a1.soysuper.com/32e869fe42d40bdd832b1892b9c6d634.110.110.0.min.wmark.21b4e412.jpg
693134e46c714b5ac907e275,Hacendado,Guindillas dulces,Tarro 190 g escurrido,2.5,Aperitivos > Encurtidos > Guindillas,Guindillas,https://a0.soysuper.com/f3ee74e0fcd691eb426f16c5dff399cc.110.110.0.min.wmark.80ff4ea1.jpg
67c1b878e93cdf3b0d0d1f2e,Hacendado,Lenguado negro limpio congelado,Unidad 200 gr,4.19,Congelados > Pescados y Mariscos > Lenguado congelado,Lenguado congelado,
67d689410932f75d61593328,Hacendado,Aperitivo snack mini mix,Paquete 80 g,0.8,Aperitivos > Snacks > Chips,Chips,https://a0.soysuper.com/12cc89f889079d54157d8a2aa6402d32.110.110.0.min.wmark.bcc41cad.jpg
67f2276d6c714bda804e3d14,Hacendado,Helado caramelo con salsa de caramelo y trozos de caramelo,Tarrina 900 ml,3.15,Congelados > Helados > Tarrina,Tarrina,https://a1.soysuper.com/6bf094649950e8ce0048f50563305a2e.110.110.0.min.wmark.2910418c.jpg
6846e96a91e128e3397ac46e,Hacendado,Rodaja de marrajo ultracongelado,240 g aprox,3.58,Congelados > Pescados y Mariscos > Marrajo,Marrajo,https://a0.soysuper.com/0664b270d552b1f5c1bfdb6c92413e9c.110.110.0.min.wmark.becd95e4.jpg
69c1295b53c97b03e24e45b3,Hacendado,Fiambre pavo lonchas finas,Paquete pack 2 x 225 g - 450 g,3.45,Frescos y Charcutería > Charcutería > Fiambres Varios,Fiambres Varios,https://a2.soysuper.com/941b4afd40808e1da40b939b6b784faa.110.110.0.min.wmark.c021e47a.jpg
6846a0060932f774271d3ff0,Hacendado,Pollo asado,Paquete 1.25 kg aprox,7.06,Frescos y Charcutería > Platos Preparados > Refrigerados,Refrigerados,https://a0.soysuper.com/ff83890c68555d100c3f1d9ecd14d40f.110.110.0.min.wmark.2cd35747.jpg
69dc50ca8ca63c74995bb6ff,Hacendado,Surtido dulce rollo sabor nata,Pack 3 u - 126 g,0.6,Chocolates y Dulces > Dulces de navidad > Coquitos,Coquitos,https://a0.soysuper.com/675e878175865a209e1b0913cdb692e7.110.110.0.min.wmark.1c33e44d.jpg
69da27d4a44508f8995d5d37,Hacendado,Surtido dulce rollo sabor nata,Pack 3 u - 126 g,0.7,"Panadería, Pastelería y Repostería > Bollería > Pastel infantil",Pastel infantil,https://a0.soysuper.com/96706f9f332e69a643eed31ea81a8b65.110.110.0.min.wmark.200f5ebc.jpg
69dc43b88ca63c749656a4e8,Hacendado,Surtido dulce hojaldre cacao,Pack 3 u - 159 g,0.9,"Panadería, Pastelería y Repostería > Bollería > Hojaldre",Hojaldre,
69da27d38ca63c74930e9260,Hacendado,Surtido dulce espiral de cacao,Pack 3 u - 186 g,1.05,"Panadería, Pastelería y Repostería > Bollería > Bollos",Bollos,
69251635e93cdf174179f722,Hacendado,Alistado (gamba roja) congelado crudo pequeño,Unidad 500 gr,12.9,Congelados > Pescados y Mariscos > Alistados congelados,Alistados congelados,
69e83ceed791875cc33a8bab,Hacendado,Aceitunas verdes rellenas de jalapeño picantes,2 botes x 85 g escurrido,2.4,Aperitivos > Aceitunas > Verdes,Verdes,
69a4e72891e128286881c6dd,Hacendado,Pota descongelada limpia,Unidad 400 gr,6.4,Frescos y Charcutería > Pescados y Mariscos > Cefalópodos,Cefalópodos,
673c893598ec913d07799995,Hacendado,Queso viejo ahumado cuñitas,Unidad 300 gr,6.21,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",
676d05bc0932f757d4709c35,Hacendado,Pan bocadillo,390 g (paquete 3 u),1.1,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",Pan Fresco,https://a0.soysuper.com/86da74c13e7bbafd1ead19b1ee81f09a.110.110.0.min.wmark.c37a6b84.jpg
67a0a2420932f765c21dc6aa,Hacendado,Camaron cocido descongelado,Bandeja 150 g,2.9,Frescos y Charcutería > Pescados y Mariscos > Mariscos,Mariscos,https://a0.soysuper.com/2c19067665b1c46827ceb4d536735159.110.110.0.min.wmark.73b83fbb.jpg
65e42edd0932f706b51c5fa6,Hacendado,Piruleta chocolate pascua,1 u 35 g,1.7,Chocolates y Dulces > Chocolates > Chocolatinas,Chocolatinas,https://a2.soysuper.com/da6ce6f8ca437b054d60bcfa1200be13.110.110.0.min.wmark.6ee7920c.jpg
69720220a445082c6c4fbad4,Hacendado,Merluza congelada filete grande sin piel del cabo,Paquete 1000 g,11.65,Congelados > Pescados y Mariscos > Merluza,Merluza,https://a0.soysuper.com/2ed498d39c138c4ff20e8ad69cb3ff35.110.110.0.min.wmark.99f1442f.jpg
665f247598ec9161817c9270,Hacendado,Empanadilla carne mechada horno (venta por unidades),1 u - 100 g,1.5,"Panadería, Pastelería y Repostería > Salados > Empanadillas",Empanadillas,https://a0.soysuper.com/bac08ee0cac521b2a298e2daf68d1bf6.110.110.0.min.wmark.5a71f355.jpg
67d8d42a6c714b4fec02ac83,Hacendado,Chorizo oreado en tripa natural fresco,Unidad 360 gr,3.04,Frescos y Charcutería > Carnes > Chorizo fresco,Chorizo fresco,
6870a497e93cdf2d0e7c7125,Hacendado,Surtido granel coquito,Unidad 33 gr,0.19,"Panadería, Pastelería y Repostería > Bollería > Varios",Varios,
69f377511452a00a1a2c49c2,Hacendado,Mojo rojo suave refrigerado,Tarro 200 g,1.9,"Conservas, Sopas, Aceites y Condimentos > Salsas > Mojo Canario",Mojo Canario,https://a0.soysuper.com/d6baf93152a893c708630f6466451c81.110.110.0.min.wmark.87d0ec05.jpg
661f7683722d6a30c949cd2f,Hacendado,Queso viejo tostado mezcla cortado en cuñitas,320 g aprox,5.42,"Frescos y Charcutería > Queso > Tierno, Semicurado y Curado","Tierno, Semicurado y Curado",https://a0.soysuper.com/64b14914ddd977393b4ceca1a73604e6.110.110.0.min.wmark.9d84f005.jpg
67c5b1a10932f768f86efb4f,Hacendado,Bacalao desalado migas,Unidad 285 gr,7.27,Frescos y Charcutería > Pescados y Mariscos > Salazón,Salazón,
69907d0491e12828687d4ff2,Hacendado,Pate lomos de atun,Pack 3 u - 300 g,2.3,"Conservas, Sopas, Aceites y Condimentos > Paté > Atún",Atún,https://a2.soysuper.com/732aa2b64ae35c5d020ae57d46e08e28.110.110.0.min.wmark.6bfaf9b0.jpg
67f47e33a44508c3b35f9b57,Hacendado,Vela cifra n 3,U,1.25,"Panadería, Pastelería y Repostería > Repostería > Decoración de tartas",Decoración de tartas,https://a0.soysuper.com/fb01e3b70a501bf1a206df2fab057e2b.110.110.0.min.wmark.f037e8ff.jpg
68ac9ea2a445081d834f8eba,Hacendado,Queso cabra rulo (2 porciones),Bandeja 150 g,2.54,Frescos y Charcutería > Queso > De Cabra y de Oveja,De Cabra y de Oveja,https://a2.soysuper.com/fe66955b30dc3c5a439342db6c8a1a58.110.110.0.min.wmark.0cf7678a.jpg
695b8e82e93cdf57594be626,Hacendado,Pan piadina para pizza,400 g (paquete 4 u),2.2,"Panadería, Pastelería y Repostería > Pan > Pan de Molde",Pan de Molde,https://a1.soysuper.com/40df505363a50f82ed308afe09821198.110.110.0.min.wmark.e8c8c005.jpg
6780d0b78ca63c0ff881db07,Hacendado,Comida preparada pulled pork,Bandeja 200 g,2.5,Frescos y Charcutería > Platos Preparados > Calientes,Calientes,https://a2.soysuper.com/d1d299a5f35dda9a7d3fea5aba5179fb.110.110.0.min.wmark.cf2dd25f.jpg
68def78c2508c1455d0fcc1f,Hacendado,Pasta fresca doble relleno carrillera y pure de patatas,Paquete 250 g,2.6,"Pasta, Arroz y Legumbres > Pasta > Rellena",Rellena,https://a2.soysuper.com/e939027d4e8d570863d81b6d8330e16d.110.110.0.min.wmark.8a712610.jpg
699e2b4053c97b01683b6025,Hacendado,Longaniza de payés extra,280 g aprox,3.95,Frescos y Charcutería > Carnes > Salchichas Frescas,Salchichas Frescas,https://a0.soysuper.com/6bcf1887e95b45a7ac7d399d9481ec13.110.110.0.min.wmark.f6320996.jpg
66570f5c98ec91619c7ebe86,Hacendado,Salami pimienta finas lonchas,Paquete 100 g,1.75,Frescos y Charcutería > Charcutería > Salami,Salami,https://a2.soysuper.com/893e8ac790c385052b3bd2ef3410133c.110.110.0.min.wmark.8434d162.jpg
67dd147be6ed405b5f4ffb71,Hacendado,Chorizo pamplona lonchas,Paquete pack 4 x 60 g - 240 g,1.95,Frescos y Charcutería > Charcutería > Chorizo,Chorizo,https://a1.soysuper.com/338ca170f0e29299136cfd383af93c05.110.110.0.min.wmark.36c05cc9.jpg
67f47e33e93cdf7dbd773072,Hacendado,Vela cifra n 8,U,1.25,"Panadería, Pastelería y Repostería > Repostería > Decoración de tartas",Decoración de tartas,https://a0.soysuper.com/dad04dc0e95e5f5dc02bdef355fb8849.110.110.0.min.wmark.ae421440.jpg
