product_id,sku,name,brand,category,category_path,price,unit,image_url,active,category_group,barcode,sale_price,cost_price,tax_rate,iva_type,unit_of_measure,supplier_code,active_since,shelf_life_days,is_perishable
PROD_000621,4fc91531cc75fa2a35016aa8,Fideo fideua curva pasta,Hacendado,Para Sopa,"Pasta, Arroz y Legumbres > Pasta > Para Sopa",0.8,Paquete 500 g,https://a0.soysuper.com/678f86c953f35a1533b5292592c7c6e2.110.110.0.min.wmark.061f3098.jpg,True,conservas,0814473384860,0.7273,0.4543,0.1,S2,UND,PRV-00015,2021-03-05,,0
PROD_000622,5a266ef70932f72166795050,Fideos orientales soja deshidratados yakisoba,Hacendado,Pasta preparada,"Conservas, Sopas, Aceites y Condimentos > Platos Preparados en Conserva > Pasta preparada",0.9,Paquete 90 g,https://a1.soysuper.com/39042cfe46a58ade3088fd53730831cc.110.110.0.min.wmark.53aad67c.jpg,True,conservas,2125494429422,0.8182,0.5658,0.1,S2,UND,PRV-00022,2019-03-13,,0
PROD_000623,4fc91597cc75fa2a35018178,Salchicha frankfurt bocata 4 U,Hacendado,Salchichas envasadas,Frescos y Charcutería > Charcutería > Salchichas envasadas,1.9,Paquete 350 g,https://a0.soysuper.com/7629bcfad0714060faf48c49bffb551e.110.110.0.min.wmark.19990d23.jpg,True,carne_pescado,1449711270583,1.7273,1.2908,0.1,S2,UND,PRV-00035,2023-03-10,4,1
PROD_000624,5012f0aa0f8e48d05d0001c5,Coliflor congelada,Hacendado,Coliflor Congelada,"Congelados > Verduras, Hortalizas y Legumbres congeladas > Coliflor Congelada",1.95,Paquete 1 kg,https://a0.soysuper.com/fd50c940d2575e4a3fb10c4543c5683d.110.110.0.min.wmark.d1e23d63.jpg,True,congelados,9531284344746,1.7727,1.2879,0.1,S2,UND,PRV-00090,2020-08-06,180,1
PROD_000625,5c491b2d722d6a6d7c56f0bb,Chocolate negro fundir,Hacendado,Tabletas,Chocolates y Dulces > Chocolates > Tabletas,2.25,Tableta 200 g,https://a0.soysuper.com/64f6f9be4b57c7ccfc4ef588f6740450.110.110.0.min.wmark.e33d671b.jpg,True,snacks,4699448580500,2.0455,1.337,0.1,S2,UND,PRV-00056,2021-02-01,,0
PROD_000626,5d9d73fd1452a04e9f703a1a,Infusion hinojo,Hacendado,Hinojo,"Cafés, Cacaos e Infusiones > Infusiones > Hinojo",1.05,Paquete 20 bolsitas,https://a0.soysuper.com/11c31a473888023c38d5c6b7bac51142.110.110.0.min.wmark.b740d06a.jpg,True,bebidas,2529181285825,0.8678,0.79,0.21,S1,UND,PRV-00020,2021-10-10,,0
PROD_000627,5012eca6238436c85d0000bb,Helado chocolate con trocitos,Hacendado,Tarrina,Congelados > Helados > Tarrina,3.22,"tarrina 1 l, 550 g",https://a1.soysuper.com/e995b199e9546b8d17704f8f98ed5c51.110.110.0.min.wmark.fd8b41af.jpg,True,congelados,8189224685230,2.9273,2.117,0.1,S2,UND,PRV-00088,2023-10-06,180,1
PROD_000628,5ffcf64f722d6a30d0435920,Tomate natural troceado,Hacendado,Tomate,"Conservas, Sopas, Aceites y Condimentos > Conservas Vegetales > Tomate",0.78,Bote 410 g,https://a2.soysuper.com/3a0ac8331aabb90218db6c321cf51aeb.110.110.0.min.wmark.896acb96.jpg,True,conservas,8190732866691,0.7091,0.5081,0.1,S2,UND,PRV-00084,2019-03-04,,0
PROD_000629,5c11e7930932f70ca31b2099,Espinacas a la crema congeladas,Hacendado,Verduras y Legumbres,Congelados > Platos Preparados > Verduras y Legumbres,2.21,Paquete 450 g,https://a0.soysuper.com/489fedc99dd71f3d3fb3c6f1e3f74a1b.110.110.0.min.wmark.f8d8378f.jpg,True,congelados,0363851696847,2.0091,1.4754,0.1,S2,UND,PRV-00092,2020-04-17,180,1
PROD_000630,5eedd9e60932f728c62d54c4,Atún congelado en rodajas,Hacendado,Atún,Congelados > Pescados y Mariscos > Atún,4.38,Unidad 250 g,,True,congelados,9024766056355,3.9818,2.962,0.1,S2,UND,PRV-00079,2018-07-30,180,1
PROD_000631,63f9b27053c97b506218d342,Buñuelos congelados bacalao,Hacendado,"Croquetas, Bolas y Empanados","Congelados > Platos Preparados > Croquetas, Bolas y Empanados",3.85,Paquete 400 g,https://a0.soysuper.com/0c3765e023c1f0765bb051e9aae3f9e0.110.110.0.min.wmark.ab08f8af.jpg,True,congelados,7680234195067,3.5,2.5027,0.1,S2,UND,PRV-00066,2018-01-06,180,1
PROD_000632,62f203d7d7918743c95a7e36,Crema catalana,Hacendado,Crema,Lácteos y Huevos > Postres > Crema,2.75,Pack 4 x 100 g - 400 g,https://a2.soysuper.com/c0e9cb423a436ff43aecc81dfe6ec264.110.110.0.min.wmark.544f3408.jpg,True,lacteos,0259760998403,2.6442,1.9109,0.04,S4,UND,PRV-00020,2021-12-03,12,1
PROD_000633,655f8c628ca63c0e305b4412,Gofre chocolate industrial,Hacendado,Gofres,"Panadería, Pastelería y Repostería > Pastelería > Gofres",1.55,Pack 2 x 140 g - 280 g,https://a1.soysuper.com/007b1b7a583df4c42d190cb85b2f86e5.110.110.0.min.wmark.dcae1821.jpg,True,panaderia,2532868313476,1.4904,1.1471,0.04,S4,UND,PRV-00042,2020-09-26,2,1
PROD_000634,6225bfcee93cdf6a1c61d5b6,Caldo deshidratado pastillas carne,Hacendado,Caldo,"Conservas, Sopas, Aceites y Condimentos > Sopas, Cremas, Caldos y Purés > Caldo",0.85,Caja 12 pastillas,https://a1.soysuper.com/c35a4c6c3bd88329336d6c33fa1c8616.110.110.0.min.wmark.e4406ded.jpg,True,conservas,8038138931622,0.7727,0.5207,0.1,S2,UND,PRV-00025,2023-10-29,,0
PROD_000635,65269f83d7918748b53ff382,Zumo 100 % naranja refrigerado,Hacendado,Refrigerados,Bebidas > Zumo > Refrigerados,2.1,Pet 1 l,https://a2.soysuper.com/3dd7289124570392fdcfd5e99f79108a.110.110.0.min.wmark.7dfddd03.jpg,True,bebidas,8125755073696,1.7355,1.5645,0.21,S1,UND,PRV-00019,2022-02-11,,0
PROD_000636,652e81158ca63c68e945efb6,Merluza congelada varitas,Hacendado,Pescado y Marisco,Congelados > Platos Preparados > Pescado y Marisco,4.26,Paquete 400 g,https://a1.soysuper.com/b290f25fb28253b4789a04195d1209cd.110.110.0.min.wmark.7cc5c7cb.jpg,True,congelados,2672709981454,3.8727,2.6738,0.1,S2,UND,PRV-00057,2019-08-04,180,1
PROD_000637,65052691d7918763b83c1dfd,Aperitivo combinado,Hacendado,Cócteles,Aperitivos > Snacks > Cócteles,1.61,Paquete 200 g,https://a2.soysuper.com/9ceb2665cd0770760fb190bbff2d7dfa.110.110.0.min.wmark.9bdc2fa6.jpg,True,snacks,7434573995754,1.4636,0.9817,0.1,S2,UND,PRV-00033,2020-04-05,,0
PROD_000638,4fc91129cc75fa2a3500783c,Queso fresco Burgos sin lactosa,Hacendado,"Light, Sin Sal y Sin Lactosa","Frescos y Charcutería > Queso > Light, Sin Sal y Sin Lactosa",1.9,4 tarrinas x 62.5 g,https://a2.soysuper.com/63a82f3a25996f55c7a815bbc244def9.110.110.0.min.wmark.946f93c0.jpg,True,lacteos,4794678267495,1.8269,1.4156,0.04,S4,UND,PRV-00061,2021-06-07,12,1
PROD_000639,5b2ae861722d6a47a91914a2,Spaghetti carbonara,Hacendado,Calientes,Frescos y Charcutería > Platos Preparados > Calientes,2.2,Bandeja 280 g,https://a2.soysuper.com/494ec0d5ba971b0c72157cd1243ecfc9.110.110.0.min.wmark.9c444db3.jpg,True,carne_pescado,2640208706601,2.0,1.5049,0.1,S2,UND,PRV-00055,2021-03-16,4,1
PROD_000640,4fc91672cc75fa2a3501b77e,Almendra cruda laminada,Hacendado,Decoración de tartas,"Panadería, Pastelería y Repostería > Repostería > Decoración de tartas",2.15,Paquete 125 g,https://a2.soysuper.com/2344a0c2e6aa336f44a836462d38a8b9.110.110.0.min.wmark.dc0c61bd.jpg,True,panaderia,6744675421558,2.0673,1.6329,0.04,S4,UND,PRV-00063,2021-03-13,2,1
PROD_000641,6230cdc2e6ed4049a67359d4,Surtido granel rollo sabor avellana,Hacendado,Varios,"Panadería, Pastelería y Repostería > Bollería > Varios",0.46,Unidad 80 g,,True,panaderia,4652920538536,0.4423,0.3449,0.04,S4,PAK,PRV-00043,2019-10-26,2,1
PROD_000642,4fc916cdcc75fa2a3501cf6e,Gasificante reposteria,Hacendado,Levadura,"Panadería, Pastelería y Repostería > Repostería > Levadura",0.7,8 sobres 44 g,https://a2.soysuper.com/d4100a51b5bd1b940d4575a7ccd3b302.110.110.0.min.wmark.68eea597.jpg,True,panaderia,7147281977744,0.6731,0.5332,0.04,S4,UND,PRV-00037,2023-07-28,2,1
PROD_000643,640c3569722d6a3753067f05,Almendra frita marcona pelada,Hacendado,Almendras,Aperitivos > Frutos Secos > Almendras,2.95,Paquete 125 g,https://a2.soysuper.com/084b99475c89bbcd05b8e23bf09a3409.110.110.0.min.wmark.77f367da.jpg,True,snacks,0017640517799,2.6818,1.6946,0.1,S2,UND,PRV-00086,2018-10-07,,0
PROD_000644,5caaf1991452a02c3251c142,Semillas de lino,Hacendado,Línea y Semillas,Cereales y Galletas > Cereales > Línea y Semillas,1.19,Paquete 150 g,https://a1.soysuper.com/9a71793ebe877efb6b6b32ffe5c73fb7.110.110.0.min.wmark.e7d1a870.jpg,True,conservas,8815844647975,1.0818,0.7255,0.1,S2,UND,PRV-00009,2021-08-30,,0
PROD_000645,5012f093238436c85d0001f4,Helado leche merengada,Hacendado,Tarrina,Congelados > Helados > Tarrina,2.95,"Tarrina 1 l, 550 g",https://a1.soysuper.com/b9eb203ef73d3c22252f4000e7bf92e7.110.110.0.min.wmark.ee6fe215.jpg,True,congelados,0519982677570,2.6818,1.958,0.1,S2,UND,PRV-00043,2018-12-22,180,1
PROD_000646,50134e90a1320a57230003e1,Cafe molido natural,Hacendado,Molido,"Cafés, Cacaos e Infusiones > Café > Molido",4.9,Paquete 500 g,https://a1.soysuper.com/98a91369fba2cd31573d915708c73ec6.110.110.0.min.wmark.fc1ed522.jpg,True,bebidas,2427434910688,4.0496,3.586,0.21,S1,UND,PRV-00022,2023-03-13,,0
PROD_000647,5bfddfde98ec911dba47734f,Cereal mix 0% azucares añadidos (cereales inflados y copos de maiz),Hacendado,Clásicos,Cereales y Galletas > Cereales > Clásicos,2.4,Paquete 375 g,https://a0.soysuper.com/94d698b32077863e3d4b9b1be968296c.110.110.0.min.wmark.c9415442.jpg,True,conservas,8396915868586,2.1818,1.4646,0.1,S2,UND,PRV-00077,2022-10-26,,0
PROD_000648,618eec871452a0062b5e6b96,Rodajas de atún de aleta amarilla congelado,Hacendado,Atún,Congelados > Pescados y Mariscos > Atún,4.38,Bandeja 250 g aprox,https://a0.soysuper.com/5441ddbfb780e262a8f4321205e096d1.110.110.0.min.wmark.432bc376.jpg,True,congelados,3866416611493,3.9818,2.9879,0.1,S2,UND,PRV-00071,2022-07-20,180,1
PROD_000649,50b9417712e3d8f937000658,Tortitas de arroz,Hacendado,Tortitas,Aperitivos > Snacks > Tortitas,1.1,Paquete 124 g,https://a0.soysuper.com/1edf848d1bb66a1f2c56873290131b41.110.110.0.min.wmark.89979dce.jpg,True,snacks,7859566172644,1.0,0.7064,0.1,S2,UND,PRV-00061,2021-11-06,,0
PROD_000650,501335e929eba853230003aa,Pato confitado muslo,Hacendado,Carne,"Conservas, Sopas, Aceites y Condimentos > Platos Preparados en Conserva > Carne",7.35,Unidad 350 gr,https://a0.soysuper.com/38552855b36ac1a8303b5ae639a63720.110.110.0.min.wmark.48f54ad8.jpg,True,conservas,3875921251582,6.6818,4.6663,0.1,S2,KG,PRV-00072,2023-06-19,,0
PROD_000651,624a9490722d6a0f41595a9b,Helado nube con nubecitas,Hacendado,Tarrina,Congelados > Helados > Tarrina,3.1,Tarrina 1 l,https://a0.soysuper.com/db54e1ea2d4fd452bc497fc473d90d83.110.110.0.min.wmark.6ae092af.jpg,True,congelados,8078579934967,2.8182,2.0349,0.1,S2,UND,PRV-00095,2018-08-19,180,1
PROD_000652,60ca0ac31452a0704b50c561,Chocolate con leche avellanas troceadas,Hacendado,Tabletas,Chocolates y Dulces > Chocolates > Tabletas,1.65,Tableta 150 g,https://a1.soysuper.com/9a332510b36e08e489dacebc6280a5cc.110.110.0.min.wmark.89abcd75.jpg,True,snacks,6213461238514,1.5,1.077,0.1,S2,UND,PRV-00017,2018-09-20,,0
PROD_000653,5c8242f2722d6a07651afd84,Cayena molida,Hacendado,Pimienta,"Conservas, Sopas, Aceites y Condimentos > Especias > Pimienta",1.65,Bote 55 g,https://a0.soysuper.com/8f71ed71f9486b4bf808dfc417b4abff.110.110.0.min.wmark.1e60eef4.jpg,True,conservas,5979174648026,1.5,0.9821,0.1,S2,UND,PRV-00095,2023-07-09,,0
PROD_000654,571f4dae1452a01c4024a026,Helado palo hielo mango,Hacendado,Polos,Congelados > Helados > Polos,2.31,caja 10 u x 75 ml,https://a2.soysuper.com/9f231e965e8c5e6a0b3aa5e91ba30b50.110.110.0.min.wmark.f763bdeb.jpg,True,congelados,9797618121326,2.1,1.5289,0.1,S2,UND,PRV-00064,2023-05-16,180,1
PROD_000655,5582a4d798ec9165ac502cfe,Mostaza a la antigua con granitos,Hacendado,Mostaza,"Conservas, Sopas, Aceites y Condimentos > Salsas > Mostaza",1.7,Tarro 200 g,https://a1.soysuper.com/be5c0bf882c681f3763aef591c45003e.110.110.0.min.wmark.4ca32e56.jpg,True,conservas,9523152290200,1.5455,1.0901,0.1,S2,UND,PRV-00080,2021-09-09,,0
PROD_000656,65171af02508c1371c31c60c,Bebida avena 0% azucares,Hacendado,"Soja, Avena, Arroz,..","Lácteos y Huevos > Leche > Soja, Avena, Arroz,..",0.76,Brick 1 l,https://a1.soysuper.com/db54f6a9753956e741e4c6b70524518d.110.110.0.min.wmark.af4e902c.jpg,True,lacteos,2652661749644,0.7308,0.5336,0.04,S4,UND,PRV-00041,2019-12-01,12,1
PROD_000657,618eec88722d6a6c8d28f879,Queso tierno mezcla,Hacendado,"Tierno, Semicurado y Curado","Frescos y Charcutería > Queso > Tierno, Semicurado y Curado",10.61,1.22 kg aprox,https://a1.soysuper.com/7228910a9e2132a021b32bee3df57b72.110.110.0.min.wmark.e65f318d.jpg,True,lacteos,0364281892137,10.2019,7.9563,0.04,S4,UND,PRV-00004,2020-09-28,12,1
PROD_000658,5012f0df238436c85d000242,Cafe molido espresso descafeinado,Hacendado,Descafeinado,"Cafés, Cacaos e Infusiones > Café > Descafeinado",3.8,Paquete 250 g,https://a0.soysuper.com/76d41012685e297e8b1f5e08b8c61e98.110.110.0.min.wmark.87eef860.jpg,True,bebidas,0418244400881,3.1405,2.7674,0.21,S1,UND,PRV-00010,2019-07-02,,0
PROD_000659,55c1d39d53c97b22be2e710a,Preparado lácteo líquido infantil crecimiento con cereales a partir 1 año,Hacendado,Leche infantil,Bebés y Niños > Alimentación Infantil > Leche infantil,9.66,Pack 6 briks x 1 l - 6 l,https://a0.soysuper.com/1b9f7f6678d39c9b3ef2c421b9e80489.110.110.0.min.wmark.7190fa9b.jpg,True,infantil,2341813883229,8.7818,5.8461,0.1,S2,UND,PRV-00025,2020-10-27,120,1
PROD_000660,5012f092459c33cc5d0001ff,Helado chocolate cookies,Hacendado,Tarrina,Congelados > Helados > Tarrina,3.01,"Bote 500 ml, 350 g",https://a0.soysuper.com/56a9e5e574e690b1a5bb2b01d19a7864.110.110.0.min.wmark.54811768.jpg,True,congelados,8847287304290,2.7364,1.9725,0.1,S2,UND,PRV-00093,2021-05-11,180,1
PROD_000661,5aa8e0be53c97b0eae35d469,Helado cono mini nata,Hacendado,Conos,Congelados > Helados > Conos,3.32,Pack 12 x 37 ml,https://a0.soysuper.com/df87e86c72a37b8317034d24f370df37.110.110.0.min.wmark.71df282b.jpg,True,congelados,6507253939445,3.0182,2.1462,0.1,S2,UND,PRV-00007,2023-05-07,180,1
PROD_000662,65bb5058e6ed4001d472353e,Snack de queso de vaca,Hacendado,Tablas de Queso y Snacks,Frescos y Charcutería > Queso > Tablas de Queso y Snacks,3.0,Malla 200 g,https://a0.soysuper.com/3bf5199d32cb24464230630889c3b404.110.110.0.min.wmark.3c3b8d0e.jpg,True,lacteos,2855290867899,2.8846,2.1163,0.04,S4,UND,PRV-00042,2022-01-22,12,1
PROD_000663,61726bd8e93cdf3b1d7eb25f,Yogur liquido l casei natural azucarado,Hacendado,L.Casei,Lácteos y Huevos > Yogur > L.Casei,2.25,Botellin pack 12 x 100 g - 1200 g,https://a0.soysuper.com/424a0b6f2375b26abc836891f2433e50.110.110.0.min.wmark.50771bbb.jpg,True,lacteos,1230214256804,2.1635,1.7122,0.04,S4,UND,PRV-00012,2019-11-24,12,1
PROD_000664,615d665f0932f71b8855ecff,Comida preparada arroz secreto iberico con setas,Hacendado,Calientes,Frescos y Charcutería > Platos Preparados > Calientes,3.0,Bandeja 280 g,https://a1.soysuper.com/48838a6723069ea4ac3c3a6f7d2d681f.110.110.0.min.wmark.2906efb1.jpg,True,carne_pescado,7595045612699,2.7273,2.226,0.1,S2,UND,PRV-00095,2021-10-20,4,1
PROD_000665,5fb32dd0e93cdf6d5043aa4a,Bifidus trozos ciruela,Hacendado,Con Bífidus,Lácteos y Huevos > Yogur > Con Bífidus,1.3,Pack 4 x 125 g - 500 g,https://a2.soysuper.com/dd76df5dc12ce59a1cdf1120113f5b3c.110.110.0.min.wmark.3ed35f8a.jpg,True,lacteos,8976199727924,1.25,0.9532,0.04,S4,UND,PRV-00082,2023-03-01,12,1
PROD_000666,5c3335500932f73cc41c5956,Queso fresco mato,Hacendado,Fresco y para Ensaladas,Frescos y Charcutería > Queso > Fresco y para Ensaladas,1.45,Pack 2 x 100 g - 200 g,https://a1.soysuper.com/0d47a1581672124a6d01d30994f05699.110.110.0.min.wmark.e14eae07.jpg,True,lacteos,0100783633492,1.3942,1.1123,0.04,S4,UND,PRV-00005,2018-12-06,12,1
PROD_000667,64d1ff388ca63c5c6e3fdc04,Cafe grano descafeinado,Hacendado,Descafeinado,"Cafés, Cacaos e Infusiones > Café > Descafeinado",12.5,Paquete 1000 g,https://a1.soysuper.com/79ccc9ae0cefcbd61e0fe492ef0ee617.110.110.0.min.wmark.5dcf6092.jpg,True,bebidas,2282799186310,10.3306,9.1587,0.21,S1,UND,PRV-00081,2019-12-18,,0
PROD_000668,4fc9168ccc75fa2a3501be4e,Bonito norte en aceite oliva (abre fácil solapin),Hacendado,Bonito del Norte,"Conservas, Sopas, Aceites y Condimentos > Conservas de Pescado > Bonito del Norte",3.2,U - 222 g,https://a2.soysuper.com/7af3a482430c042ec08860e8910b8fcf.110.110.0.min.wmark.13390035.jpg,True,conservas,4099613545660,2.9091,1.8899,0.1,S2,UND,PRV-00008,2022-05-04,,0
PROD_000669,630c7078e6ed400a8c75cee5,Nectar melocoton,Hacendado,Melocotón,Bebidas > Zumo > Melocotón,1.1,Brick 1000 ml,https://a0.soysuper.com/8dee2ad36e0d64e9c75f527f355ba694.110.110.0.min.wmark.ec6bf423.jpg,True,bebidas,5669276635566,0.9091,0.8262,0.21,S1,UND,PRV-00051,2022-06-08,,0
PROD_000670,53bbc936a90a0b5e0a000061,Bifidus desnatado trozos frutas del bosque,Hacendado,Con Bífidus,Lácteos y Huevos > Yogur > Con Bífidus,1.35,Pack 4 x 125 g - 500 g,https://a1.soysuper.com/87db1d4944cd901bee0961895626cdae.110.110.0.min.wmark.f3023751.jpg,True,lacteos,4243167295766,1.2981,1.0306,0.04,S4,UND,PRV-00020,2021-01-24,12,1
PROD_000671,6107aaee2508c17f49185e53,Mermelada ciruela y kiwi,Hacendado,Confituras y Mermeladas,"Conservas, Sopas, Aceites y Condimentos > Conservas Dulces > Confituras y Mermeladas",1.7,Tarro 340 g,https://a1.soysuper.com/0dbac95081b1ed1d0cd7a3316f389857.110.110.0.min.wmark.eb8d9aa0.jpg,True,conservas,4488679420811,1.5455,1.006,0.1,S2,UND,PRV-00066,2023-12-12,,0
PROD_000672,612cf6bbd7918718b619d3e6,Surtido granel rosquito azúcar,Hacendado,Varios,"Panadería, Pastelería y Repostería > Bollería > Varios",0.14,Unidad 25 g,,True,panaderia,0447143517253,0.1346,0.1098,0.04,S4,PAK,PRV-00008,2021-04-23,2,1
PROD_000673,4fc912f3cc75fa2a3500e321,Rosquillas,Hacendado,Picos y Crackers,"Panadería, Pastelería y Repostería > Pan > Picos y Crackers",0.99,Paquete 250 g,https://a1.soysuper.com/e0a1d9e389a08a8c2265e154c6673d53.110.110.0.min.wmark.81f6926a.jpg,True,panaderia,2894258683935,0.9519,0.7337,0.04,S4,UND,PRV-00076,2020-12-02,2,1
PROD_000674,640e82ab722d6a3753075a60,Merluza fresca porciones,Hacendado,Pescado Blanco,Frescos y Charcutería > Pescados y Mariscos > Pescado Blanco,12.13,Unidad 450 gr,,True,carne_pescado,8547127419565,11.0273,8.7088,0.1,S2,UND,PRV-00040,2023-07-15,4,1
PROD_000675,5b3f3bac0932f72524518dcc,Tubo de pota Argentina limpio congelado,Hacendado,Cefalópodos congelados,Congelados > Pescados y Mariscos > Cefalópodos congelados,1.5,100 g aprox.,https://a1.soysuper.com/9efd4fa93887269c15f92e92c43d3fda.110.110.0.min.wmark.a628c621.jpg,True,congelados,3588437316606,1.3636,0.9512,0.1,S2,KG,PRV-00088,2021-11-03,180,1
PROD_000676,5eb2d3a553c97b72213cfaa8,Butifarra blanca pieza,Hacendado,Butifarra,Frescos y Charcutería > Charcutería > Butifarra,2.73,Unidad 260 g,,True,carne_pescado,1420103347533,2.4818,1.8583,0.1,S2,UND,PRV-00040,2019-06-02,4,1
PROD_000677,63df00fb0932f7506a21ad77,Gamba congelada blanca arrocera,Hacendado,Gambas congeladas,Congelados > Pescados y Mariscos > Gambas congeladas,6.05,Caja 400 g,https://a0.soysuper.com/cd56a9b99dbd6396cdcce0cdf3ee9202.110.110.0.min.wmark.d951cf71.jpg,True,congelados,1258517567960,5.5,4.1243,0.1,S2,UND,PRV-00020,2021-07-19,180,1
PROD_000678,65aca0bc1452a0306f63bb67,Almendra cruda palitos,Hacendado,Almendras,Aperitivos > Frutos Secos > Almendras,1.85,Paquete 100 g,https://a0.soysuper.com/7065fb1cfaae1186fb94d6006a6b2bc4.110.110.0.min.wmark.10d745fa.jpg,True,snacks,5317247013232,1.6818,1.1113,0.1,S2,UND,PRV-00029,2018-10-27,,0
PROD_000679,64ddea8b98ec91284e5eb671,Tarrito compota manzana a partir 4 meses,Hacendado,Tarritos,Bebés y Niños > Alimentación Infantil > Tarritos,2.75,Tarrina pack 4 x 130 g - 520 g,https://a1.soysuper.com/ba3d9207d0e59955e1c991ddf289703c.110.110.0.min.wmark.0647d791.jpg,True,infantil,1396804525542,2.5,1.654,0.1,S2,UND,PRV-00025,2022-05-22,120,1
PROD_000680,614ad5c653c97b0f696de30b,Panecillo bretzel (venta por unidades),Hacendado,Pan Fresco,"Panadería, Pastelería y Repostería > Pan > Pan Fresco",1.0,1 u 95 g,https://a0.soysuper.com/6b7cdb2b9d8c061cc09d160646787afa.110.110.0.min.wmark.790e824e.jpg,True,panaderia,3749088806049,0.9615,0.7463,0.04,S4,UND,PRV-00035,2018-07-27,2,1
PROD_000681,68dcf39d8ca63c133f74fa8d,Manteca cerdo,Hacendado,Manteca,Frescos y Charcutería > Charcutería > Manteca,2.2,Tarrina 220 g,https://a2.soysuper.com/b2773b1ee3d5e3b45434063d1be8f8e0.110.110.0.min.wmark.9d10c1bc.jpg,True,carne_pescado,6904110437241,2.0,1.5526,0.1,S2,UND,PRV-00074,2018-04-15,4,1
PROD_000682,6761b7f2e6ed4010fe33a2b7,Cuerpos crudos pequeños congelados,Hacendado,Marisco Preparado,Congelados > Pescados y Mariscos > Marisco Preparado,10.48,Unidad 500 gr,,True,congelados,2281592083840,9.5273,6.5937,0.1,S2,UND,PRV-00071,2018-09-29,180,1
PROD_000683,68e6c9a791e12818db233136,Gelatina frutos rojos para preparar,Hacendado,Postres para Preparar,"Panadería, Pastelería y Repostería > Repostería > Postres para Preparar",1.99,Caja 29 g,https://a0.soysuper.com/4cb69b25cffacac224b5eb241dabbe50.110.110.0.min.wmark.ea590cb3.jpg,True,panaderia,6963967748818,1.9135,1.5828,0.04,S4,UND,PRV-00056,2022-08-14,2,1
PROD_000684,66a2df9753c97b25e2095b3d,Noodles deshidratados sabor pollo (fideos orientales),Hacendado,Calientes,Frescos y Charcutería > Platos Preparados > Calientes,0.65,Paquete 65 g,https://a1.soysuper.com/49f00a81917a37e6513c2ea00e346555.110.110.0.min.wmark.ed7ea42e.jpg,True,carne_pescado,8527718151036,0.5909,0.4672,0.1,S2,UND,PRV-00042,2019-10-30,4,1
PROD_000685,690afc81a445087d5b5e39f7,Bebida láctea sabor stracciatella + proteinas,Hacendado,Proteína,Lácteos y Huevos > Batido > Proteína,1.15,Botellin 280 g,https://a2.soysuper.com/47c489cb21a20cb325583d62da827cd0.110.110.0.min.wmark.f99fd0de.jpg,True,lacteos,0130364384215,1.1058,0.8519,0.04,S4,UND,PRV-00014,2020-03-22,12,1
PROD_000686,6603d48c1452a021730e16a8,Pastas de aceite,Hacendado,Especiales,Cereales y Galletas > Galletas > Especiales,1.25,Caja 250 g,https://a0.soysuper.com/093975ce55ac2bd4df7fdedacfe1dfab.110.110.0.min.wmark.62b291a8.jpg,True,snacks,5829986314391,1.1364,0.7499,0.1,S2,UND,PRV-00021,2023-12-22,,0
PROD_000687,69bf96938ca63c7b984f92e6,Helado palo bombon pistacho,Hacendado,Bombón Helado,Congelados > Helados > Bombón Helado,4.6,540 ml (caja 6 u),https://a2.soysuper.com/1b72f4fb5f5322f075a9894f2a827956.110.110.0.min.wmark.f38b9cdf.jpg,True,congelados,8081270381602,4.1818,3.0187,0.1,S2,UND,PRV-00096,2018-04-11,180,1
PROD_000688,683014076c714bdbf663f43d,Helado brownie (crema al cacao y crema de vainilla con trozos de bizcocho al cacao),Hacendado,Tarrina,Congelados > Helados > Tarrina,3.35,Bote 500 ml,https://a2.soysuper.com/096f5844dc8eca66b8194170b9ded5f1.110.110.0.min.wmark.d33267ef.jpg,True,congelados,6639166334335,3.0455,2.1678,0.1,S2,UND,PRV-00026,2019-02-18,180,1
PROD_000689,682434371452a03039458067,Smoothie mango y coco refrigerado,Hacendado,Mezcla de Frutas,Bebidas > Zumo > Mezcla de Frutas,1.65,Botella 250 ml,https://a0.soysuper.com/0dc036132707f41461a1d503fe7e8443.110.110.0.min.wmark.194f4139.jpg,True,bebidas,2357824485963,1.3636,1.2098,0.21,S1,UND,PRV-00044,2023-03-28,,0
PROD_000690,685256bd1452a0337c436574,Aceituna negra con hueso kalamata,Hacendado,Negras,Aperitivos > Aceitunas > Negras,2.2,Tarro 350 g escurrido 180 g,https://a0.soysuper.com/0c40784ee00f2224726688071599fc7e.110.110.0.min.wmark.06537067.jpg,True,snacks,1393097996783,2.0,1.2819,0.1,S2,UND,PRV-00079,2020-03-06,,0
PROD_000691,67f8c9c36c714b78461c7e90,Regaliz fresa relleno de nata pica largo,Hacendado,Gominolas,Chocolates y Dulces > Golosinas > Gominolas,1.75,Caja 280 g,https://a0.soysuper.com/5dbe3363ad037eaf7749b39909b347aa.110.110.0.min.wmark.9017a62a.jpg,True,snacks,5336176176702,1.5909,1.0532,0.1,S2,UND,PRV-00029,2022-03-28,,0
PROD_000692,67a0e03691e128b93c814d54,Comida preparada lasaña pollo,Hacendado,Refrigerados,Frescos y Charcutería > Platos Preparados > Refrigerados,2.75,Bandeja 350 g,https://a0.soysuper.com/eac36f8df0134b5fa2436d5d8eb44210.110.110.0.min.wmark.e5270253.jpg,True,carne_pescado,9183505692145,2.5,1.9898,0.1,S2,UND,PRV-00071,2020-09-10,4,1
